username,revid,revtime,pagetitle,isReverted,revertTime,cluebotRevert,stiki_score,stiki_REP_USER
Donna Emmett,537093157,2013-02-07T19:01:58Z,User:Donna Emmett,FALSE,-,0,0,0
Donna Emmett,537093255,2013-02-07T19:02:35Z,User:Donna Emmett,FALSE,-,0,0,0
,,,,,,,,
Hsaunders97,530838330,2013-01-02T00:38:53Z,User:Hsaunders97,FALSE,-,0,0,0
,,,,,,,,
Katselas,533171904,2013-01-15T08:15:17Z,General Motors,FALSE,-,0,0.177555174,0
Katselas,533172024,2013-01-15T08:16:35Z,General Motors,FALSE,-,0,0.236854984,0
Katselas,533178807,2013-01-15T09:43:34Z,Buick,FALSE,-,0,0.213660555,0
Katselas,533278905,2013-01-15T23:30:04Z,General Electric,FALSE,-,0,0.221663238,0
Katselas,533280448,2013-01-15T23:42:24Z,General Electric,FALSE,-,0,0.316479106,0
Katselas,533280607,2013-01-15T23:43:48Z,General Electric,FALSE,-,0,0.118156978,0
Katselas,533281592,2013-01-15T23:51:20Z,General Electric,FALSE,-,0,0.21703999,0
Katselas,533281726,2013-01-15T23:52:21Z,General Electric,FALSE,-,0,0.118156978,0
Katselas,533281981,2013-01-15T23:54:31Z,General Electric,FALSE,-,0,0.186638814,0
Katselas,533295824,2013-01-16T01:39:38Z,User:Katselas,FALSE,-,0,0,0
Katselas,535112255,2013-01-27T04:54:54Z,User:Katselas,FALSE,-,0,0,0
,,,,,,,,
Kieronjames2013,532172452,2013-01-09T12:54:09Z,User:Kieronjames2013,FALSE,-,0,0,0
Kieronjames2013,532172851,2013-01-09T12:57:43Z,User:Kieronjames2013,FALSE,-,0,0,0
,,,,,,,,
Yaryna ya,534517098,2013-01-23T17:26:12Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.292556491,0
Yaryna ya,534519089,2013-01-23T17:42:32Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.182276425,0
Yaryna ya,534519724,2013-01-23T17:46:58Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.182276425,0
Yaryna ya,534520857,2013-01-23T17:54:33Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.11774083,0
Yaryna ya,534533222,2013-01-23T19:22:29Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.182276425,0
Yaryna ya,534534035,2013-01-23T19:28:01Z,User:Yaryna ya,FALSE,-,0,0,0
Yaryna ya,534810813,2013-01-25T12:01:54Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.292556491,0
Yaryna ya,534813774,2013-01-25T12:34:17Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.247312019,0
Yaryna ya,534821203,2013-01-25T13:43:58Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.182276425,0
Yaryna ya,534821482,2013-01-25T13:46:55Z,List of Shevchenko National Prize laureates,FALSE,-,0,0.11774083,0
Yaryna ya,567138765,2013-08-04T17:51:35Z,Iryna Zhylenko,TRUE,2013-08-06T06:10:21Z,0,0.037869648,0
,,,,,,,,
Engineers worlwide,531155023,2013-01-03T21:47:20Z,User:Engineers worlwide,FALSE,-,0,0,0
Engineers worlwide,531155278,2013-01-03T21:49:03Z,User:Engineers worlwide,FALSE,-,0,0,0
Engineers worlwide,531155447,2013-01-03T21:50:01Z,User:Engineers worlwide,FALSE,-,0,0,0
,,,,,,,,
Vittoriofrancis,533265595,2013-01-15T21:53:27Z,Online advertising,FALSE,-,0,0.487502604,0
Vittoriofrancis,533266320,2013-01-15T21:58:25Z,Online advertising,FALSE,-,0,0.487502604,0
Vittoriofrancis,533269798,2013-01-15T22:23:14Z,Online advertising,FALSE,-,0,0.487502604,0
Vittoriofrancis,534565948,2013-01-23T22:56:36Z,Social media marketing,TRUE,2013-01-24T00:07:48Z,0,0.197816111,0
Vittoriofrancis,534567248,2013-01-23T23:06:12Z,Social media marketing,TRUE,2013-01-24T00:07:48Z,0,0.084633063,0
Vittoriofrancis,534573601,2013-01-23T23:55:32Z,Social media optimization,TRUE,2013-01-24T00:06:34Z,0,0.116809141,0
Vittoriofrancis,534697792,2013-01-24T19:21:09Z,Social media measurement,FALSE,-,0,0.138954597,0
Vittoriofrancis,534699373,2013-01-24T19:31:20Z,Social media marketing,TRUE,2013-01-24T23:37:15Z,0,0.143318104,0
Vittoriofrancis,534700442,2013-01-24T19:37:23Z,Social media marketing,TRUE,2013-01-24T23:37:15Z,0,0.163830361,0
Vittoriofrancis,534702365,2013-01-24T19:47:34Z,Online advertising,TRUE,2013-01-25T10:23:16Z,0,0.146415009,0
Vittoriofrancis,534703343,2013-01-24T19:52:38Z,Online advertising,TRUE,2013-01-25T10:23:16Z,0,0.119939838,0
Vittoriofrancis,538247580,2013-02-14T16:38:27Z,Michael Graziano,FALSE,-,0,0.108999664,0
Vittoriofrancis,539696670,2013-02-22T16:55:56Z,Electroluminescence,FALSE,-,0,0.146415009,0
Vittoriofrancis,539698503,2013-02-22T17:02:45Z,Wearable technology,FALSE,-,0,0.106120096,0
Vittoriofrancis,543672013,2013-03-12T18:46:48Z,Michael Graziano,TRUE,2013-03-12T18:58:01Z,0,0.090792224,0
Vittoriofrancis,543672868,2013-03-12T18:52:49Z,Michael Graziano,TRUE,2013-03-12T18:53:18Z,0,0.073508761,0
Vittoriofrancis,543672948,2013-03-12T18:53:18Z,Michael Graziano,TRUE,2013-03-12T18:58:01Z,0,0.073508761,0
Vittoriofrancis,543673418,2013-03-12T18:56:32Z,Michael Graziano,TRUE,2013-03-12T18:58:01Z,0,0.08858789,0
Vittoriofrancis,543673538,2013-03-12T18:57:26Z,Michael Graziano,TRUE,2013-03-12T18:58:01Z,0,0.073508761,0
Vittoriofrancis,543673632,2013-03-12T18:58:01Z,Michael Graziano,FALSE,-,0,0.073508761,0
Vittoriofrancis,552328310,2013-04-26T20:41:02Z,Lit Espresso Bar,FALSE,-,0,0,0
Vittoriofrancis,552328419,2013-04-26T20:41:50Z,Lit Espresso Bar,FALSE,-,0,0,0
Vittoriofrancis,552328800,2013-04-26T20:45:22Z,Lit Espresso Bar,FALSE,-,0,0,0
Vittoriofrancis,552328801,2013-04-26T20:45:22Z,User:Vittoriofrancis,FALSE,-,0,0,0
Vittoriofrancis,552328805,2013-04-26T20:45:23Z,User talk:Vittoriofrancis,FALSE,-,0,0,0
Vittoriofrancis,552332505,2013-04-26T21:18:16Z,World Brewer's Cup,FALSE,-,0,0,0
Vittoriofrancis,552332616,2013-04-26T21:19:12Z,World Brewer's Cup,FALSE,-,0,0,0
Vittoriofrancis,552332618,2013-04-26T21:19:12Z,World BRewer's Cup,FALSE,-,0,0,0
Vittoriofrancis,552333307,2013-04-26T21:25:21Z,Talk:Lit Espresso Bar,FALSE,-,0,0,0
Vittoriofrancis,552333486,2013-04-26T21:26:58Z,Lit Espresso Bar,FALSE,-,0,0.03689807,0
Vittoriofrancis,552752924,2013-04-29T17:06:06Z,Canadian Brewers Cup & Cup Tasters,FALSE,-,0,0,0
Vittoriofrancis,552753122,2013-04-29T17:07:12Z,Canadian Brewers Cup & Cup Tasters,FALSE,-,0,0.03689807,0
Vittoriofrancis,552754123,2013-04-29T17:13:48Z,World Brewer's Cup,FALSE,-,0,0.106120096,0
Vittoriofrancis,552754372,2013-04-29T17:15:44Z,Canadian Brewers Cup & Cup Tasters,FALSE,-,0,0,0
Vittoriofrancis,552754373,2013-04-29T17:15:44Z,Canadian Brewers Cup Championship,FALSE,-,0,0,0
Vittoriofrancis,552754486,2013-04-29T17:16:27Z,World Brewer's Cup,FALSE,-,0,0.043604966,0
Vittoriofrancis,552754620,2013-04-29T17:17:27Z,Lit Espresso Bar,FALSE,-,0,0.046000978,0
Vittoriofrancis,552755357,2013-04-29T17:22:43Z,Coffee,FALSE,-,0,0.060143151,0
Vittoriofrancis,552774834,2013-04-29T19:37:16Z,National Advertising Benevolent Society,FALSE,-,0,0,0
Vittoriofrancis,552784490,2013-04-29T20:45:19Z,Cundari Group,FALSE,-,0,0,0
Vittoriofrancis,552784737,2013-04-29T20:47:14Z,Cundari Group,FALSE,-,0,0,0
Vittoriofrancis,552791058,2013-04-29T21:33:07Z,Cundari Group,FALSE,-,0,0.049642071,0
Vittoriofrancis,553088309,2013-05-01T19:42:31Z,United States Army Air Forces,TRUE,2013-05-01T21:07:32Z,0,0.046000978,0
Vittoriofrancis,553107706,2013-05-01T21:57:25Z,United States Army Air Forces,TRUE,2013-05-08T03:24:41Z,0,0.042614972,0
Vittoriofrancis,553108410,2013-05-01T22:02:25Z,United States Army Air Forces,TRUE,2013-05-08T03:24:41Z,0,0.03689807,0
Vittoriofrancis,553108615,2013-05-01T22:03:59Z,United States Army Air Forces,TRUE,2013-05-08T03:24:41Z,0,0.042007169,0
Vittoriofrancis,553108787,2013-05-01T22:05:19Z,United States Army Air Forces,TRUE,2013-05-08T03:24:41Z,0,0.030324662,0
Vittoriofrancis,553108883,2013-05-01T22:06:03Z,United States Army Air Forces,TRUE,2013-05-08T03:24:41Z,0,0.030324662,0
Vittoriofrancis,553109226,2013-05-01T22:08:44Z,United States Army Air Forces,TRUE,2013-05-08T03:24:41Z,0,0.03689807,0
Vittoriofrancis,553109340,2013-05-01T22:09:41Z,United States Army Air Forces,TRUE,2013-05-08T03:24:41Z,0,0.025308024,0
Vittoriofrancis,553109481,2013-05-01T22:10:49Z,United States Army Air Forces,TRUE,2013-05-08T03:24:41Z,0,0.042007169,0
Vittoriofrancis,555236701,2013-05-15T16:50:14Z,Cundari Group,FALSE,-,0,0,0
Vittoriofrancis,555236704,2013-05-15T16:50:15Z,"Cundari Group, Ltd",FALSE,-,0,0,0
Vittoriofrancis,557194963,2013-05-28T16:48:14Z,Canadian Brewers Cup & Cup Tasters,FALSE,-,0,0.188314425,0
Vittoriofrancis,557195116,2013-05-28T16:49:18Z,Canadian Brewers Cup & Cup Tasters,FALSE,-,0,0.081810365,0
Vittoriofrancis,557195262,2013-05-28T16:50:21Z,Canadian Brewers Cup & Cup Tasters,FALSE,-,0,0.050979829,0
Vittoriofrancis,557195475,2013-05-28T16:51:55Z,Canadian Brewers Cup & Cup Tasters,FALSE,-,0,0.050979829,0
Vittoriofrancis,557205832,2013-05-28T18:09:38Z,Lit Espresso Bar,FALSE,-,0,0.222700139,0
,,,,,,,,
Lks06gaven,531906237,2013-01-08T05:23:38Z,User:Lks06gaven,FALSE,-,0,0,0
Lks06gaven,531907491,2013-01-08T05:33:37Z,User:Lks06gaven,FALSE,-,0,0,0
Lks06gaven,538231469,2013-02-14T14:43:38Z,User:Lks06gaven,FALSE,-,0,0,0
,,,,,,,,
Assil.arajy,535860789,2013-01-31T14:02:43Z,User:Assil.arajy,FALSE,-,0,0,0
Assil.arajy,535861218,2013-01-31T14:07:00Z,User:Assil.arajy,FALSE,-,0,0,0
Assil.arajy,535864232,2013-01-31T14:34:42Z,User:Assil.arajy,FALSE,-,0,0,0
Assil.arajy,535864263,2013-01-31T14:35:04Z,User:Assil.arajy,FALSE,-,0,0,0
Assil.arajy,538221060,2013-02-14T13:20:15Z,User:Assil.arajy,TRUE,2014-04-10T10:54:59Z,0,0,0
Assil.arajy,538226626,2013-02-14T14:02:20Z,User:Assil.arajy/sandbox,FALSE,-,0,0,0
Assil.arajy,538231342,2013-02-14T14:42:29Z,User:Assil.arajy/sandbox,FALSE,-,0,0,0
Assil.arajy,539491134,2013-02-21T19:02:36Z,User:Assil.arajy/sandbox,FALSE,-,0,0,0
Assil.arajy,539512058,2013-02-21T20:30:06Z,User:Assil.arajy/sandbox,FALSE,-,0,0,0
Assil.arajy,539535137,2013-02-21T22:10:27Z,User:Assil.arajy/sandbox,TRUE,2013-02-24T00:16:35Z,0,0,0
Assil.arajy,539968801,2013-02-23T23:16:52Z,User:Assil.arajy/sandbox,TRUE,2013-02-24T00:16:35Z,0,0,0
Assil.arajy,539976235,2013-02-24T00:11:23Z,User:Assil.arajy/sandbox,TRUE,2013-02-24T00:16:35Z,0,0,0
Assil.arajy,539976573,2013-02-24T00:13:55Z,Sidon Sea Castle,FALSE,-,0,0.123683656,0
Assil.arajy,539976977,2013-02-24T00:16:35Z,User:Assil.arajy/sandbox,FALSE,-,0,0,0
Assil.arajy,539977921,2013-02-24T00:23:11Z,Talk:Sidon Sea Castle,FALSE,-,0,0,0
Assil.arajy,603580033,2014-04-10T10:54:59Z,User:Assil.arajy,FALSE,-,0,0,0
Assil.arajy,603580070,2014-04-10T10:55:20Z,User:Assil.arajy,FALSE,-,0,0,0
,,,,,,,,
Johnstonevan,532479545,2013-01-11T03:11:51Z,International Socialists (Canada),FALSE,-,0,0.11774083,0
Johnstonevan,536797973,2013-02-06T02:01:18Z,International Socialists (Canada),FALSE,-,0,0.013453117,0
Johnstonevan,573679718,2013-09-19T18:33:09Z,International Socialists (Canada),FALSE,-,0,0.041766376,0
Johnstonevan,573679919,2013-09-19T18:34:42Z,International Socialists (Canada),FALSE,-,0,0.025308024,0
Johnstonevan,573688969,2013-09-19T19:49:28Z,International Socialists (Canada),FALSE,-,0,0.03689807,0
Johnstonevan,573689757,2013-09-19T19:56:05Z,International Socialists (Canada),FALSE,-,0,0.081810365,0
Johnstonevan,573723252,2013-09-20T01:32:52Z,Template:International Socialist Tendency,FALSE,-,0,0,0
Johnstonevan,573723549,2013-09-20T01:36:55Z,Template:International Socialist Tendency,FALSE,-,0,0,0
Johnstonevan,573723724,2013-09-20T01:39:34Z,Template:International Socialist Tendency,FALSE,-,0,0,0
Johnstonevan,573724165,2013-09-20T01:45:21Z,International Socialists (Canada),FALSE,-,0,0.072359333,0
Johnstonevan,573730271,2013-09-20T02:54:49Z,User:Johnstonevan,FALSE,-,0,0,0
Johnstonevan,573730639,2013-09-20T02:59:18Z,File:International Socialists (Canada) logo.png,FALSE,-,0,0,0
Johnstonevan,573730966,2013-09-20T03:02:38Z,File:International Socialists (Canada) logo.png,FALSE,-,0,0,0
Johnstonevan,573731059,2013-09-20T03:03:33Z,International Socialists (Canada),FALSE,-,0,0.042614972,0
Johnstonevan,573733635,2013-09-20T03:40:56Z,International Socialists (Canada),FALSE,-,0,0.147417661,0
Johnstonevan,573733812,2013-09-20T03:43:36Z,International Socialists (Canada),FALSE,-,0,0.124009182,0
Johnstonevan,573733865,2013-09-20T03:44:30Z,International Socialists (Canada),FALSE,-,0,0.03689807,0
Johnstonevan,573735733,2013-09-20T04:14:11Z,International Socialists (Canada),FALSE,-,0,0.061571937,0
Johnstonevan,573735884,2013-09-20T04:16:17Z,International Socialists (Canada),FALSE,-,0,0.042614972,0
Johnstonevan,621651398,2014-08-17T17:26:55Z,Henry Giroux,FALSE,-,0,0,0
Johnstonevan,621653261,2014-08-17T17:41:46Z,Henry Giroux,FALSE,-,0,0,0
,,,,,,,,
Rovan Vaz,530952514,2013-01-02T18:15:05Z,Kadamba Transport Corporation,FALSE,-,0,0,0
Rovan Vaz,563139714,2013-07-06T18:22:48Z,Kadamba Transport Corporation,FALSE,-,0,0.106120096,0
Rovan Vaz,563144259,2013-07-06T19:06:06Z,Kadamba Transport Corporation,FALSE,-,0,0.193098684,0
Rovan Vaz,563145537,2013-07-06T19:17:32Z,Pune Mahanagar Parivahan Mahamandal Limited,FALSE,-,0,0.053050574,0
Rovan Vaz,626367613,2014-09-20T17:42:31Z,User:Rovan Vaz,FALSE,-,0,0,0
Rovan Vaz,626367661,2014-09-20T17:43:03Z,User:Rovan Vaz,FALSE,-,0,0,0
Rovan Vaz,626367749,2014-09-20T17:43:49Z,Kadamba Transport Corporation,FALSE,-,0,0.03164557,0
,,,,,,,,
TheContemporist,533403535,2013-01-16T18:53:44Z,Geometric abstraction,FALSE,-,0,0.122067022,0
TheContemporist,533405211,2013-01-16T19:04:31Z,Bryce Hudson,FALSE,-,0,0.082944217,0
TheContemporist,533407726,2013-01-16T19:22:03Z,User:TheContemporist,FALSE,-,0,0,0
TheContemporist,533408690,2013-01-16T19:28:35Z,Rabat,FALSE,-,0,0.223393326,0
TheContemporist,533409976,2013-01-16T19:38:01Z,Bryce Hudson,FALSE,-,0,0.082944217,0
TheContemporist,533410915,2013-01-16T19:44:53Z,Günter Fruhtrunk,FALSE,-,0,0.163283138,0
TheContemporist,533411216,2013-01-16T19:46:47Z,Günter Fruhtrunk,FALSE,-,0,0.157625862,0
TheContemporist,534727773,2013-01-24T22:40:57Z,Bryce Hudson,FALSE,-,0,0.046000978,0
TheContemporist,534727897,2013-01-24T22:41:45Z,Bryce Hudson,FALSE,-,0,0.276277947,0
,,,,,,,,
Lainiwaku,534013631,2013-01-20T15:30:32Z,Haruko Momoi,FALSE,-,0,0.157625862,0
Lainiwaku,534014401,2013-01-20T15:37:04Z,User:Lainiwaku,FALSE,-,0,0,0
Lainiwaku,534016598,2013-01-20T15:55:25Z,User:Lainiwaku,FALSE,-,0,0,0
Lainiwaku,534018086,2013-01-20T16:07:57Z,User:Lainiwaku,FALSE,-,0,0,0
Lainiwaku,534020754,2013-01-20T16:30:54Z,User:Lainiwaku,FALSE,-,0,0,0
Lainiwaku,534033221,2013-01-20T18:08:22Z,User:Lainiwaku,FALSE,-,0,0,0
,,,,,,,,
Mountsurad,533020042,2013-01-14T12:01:10Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,533022028,2013-01-14T12:20:19Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,533368483,2013-01-16T14:17:28Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,533369417,2013-01-16T14:25:37Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,533369553,2013-01-16T14:26:43Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,551521472,2013-04-21T21:24:33Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,551526018,2013-04-21T21:47:25Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,551540301,2013-04-21T23:22:14Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,551542328,2013-04-21T23:39:04Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,551668073,2013-04-22T18:08:22Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,551670183,2013-04-22T18:22:36Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,551671931,2013-04-22T18:32:28Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,553618175,2013-05-05T11:45:53Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,555113436,2013-05-14T21:06:48Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,562035299,2013-06-28T23:06:07Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,562035631,2013-06-28T23:09:14Z,User:Mountsurad,FALSE,-,0,0,0
Mountsurad,581987049,2013-11-17T00:41:09Z,User:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581987954,2013-11-17T00:50:39Z,User:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581988456,2013-11-17T00:56:10Z,User:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581988613,2013-11-17T00:57:46Z,User:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581989710,2013-11-17T01:08:13Z,User talk:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581989784,2013-11-17T01:09:09Z,User talk:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581989876,2013-11-17T01:10:05Z,User talk:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581990186,2013-11-17T01:14:20Z,User talk:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581991203,2013-11-17T01:25:23Z,User talk:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,581992186,2013-11-17T01:37:27Z,User:Mountsurad/sandbox,FALSE,-,0,0,0
Mountsurad,585506127,2013-12-10T23:03:56Z,User talk:Mountsurad,FALSE,-,0,0,0
Mountsurad,592517441,2014-01-26T19:25:18Z,User talk:Mountsurad,FALSE,-,0,0,0
Mountsurad,592557092,2014-01-27T00:21:06Z,Help:Using talk pages,TRUE,2014-01-27T00:22:01Z,0,0,0
Mountsurad,592558214,2014-01-27T00:30:24Z,User talk:Madman,TRUE,2014-01-27T01:56:07Z,0,0,0
Mountsurad,610684613,2014-05-29T19:05:01Z,List of archaeological sites by country,FALSE,-,0,0.247312019,0
Mountsurad,630142457,2014-10-18T19:20:32Z,User talk:Mountsurad/sandbox,FALSE,-,0,0,0
,,,,,,,,
Aimanjorjos,533199129,2013-01-15T13:31:46Z,User:Aimanjorjos,FALSE,-,0,0,0
Aimanjorjos,533199648,2013-01-15T13:36:49Z,User:Aimanjorjos,FALSE,-,0,0,0
Aimanjorjos,533994905,2013-01-20T12:38:25Z,User:Aimanjorjos,FALSE,-,0,0,0
,,,,,,,,
USGESY,534421103,2013-01-23T01:44:56Z,User:USGESY/sandbox,FALSE,-,0,0,0
USGESY,534423249,2013-01-23T02:03:04Z,User talk:Dounagh,FALSE,-,0,0,0
USGESY,534423625,2013-01-23T02:06:17Z,User talk:Dounagh,FALSE,-,0,0,0
USGESY,534423791,2013-01-23T02:07:31Z,User talk:Dounagh,FALSE,-,0,0,0
USGESY,537976772,2013-02-13T02:20:22Z,User:USGESY,FALSE,-,0,0,0
USGESY,555203968,2013-05-15T12:17:26Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555213678,2013-05-15T13:49:47Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555214053,2013-05-15T13:52:54Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555214361,2013-05-15T13:55:13Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555349426,2013-05-16T11:03:58Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555349504,2013-05-16T11:04:43Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555351394,2013-05-16T11:24:06Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555351442,2013-05-16T11:24:39Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555352515,2013-05-16T11:36:44Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555494548,2013-05-17T10:59:46Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555495202,2013-05-17T11:07:36Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555495503,2013-05-17T11:11:01Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555495580,2013-05-17T11:12:01Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555495683,2013-05-17T11:13:09Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555497144,2013-05-17T11:29:32Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555499921,2013-05-17T11:54:56Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555500036,2013-05-17T11:56:06Z,Al-Qubaysiat,FALSE,-,0,0,0
USGESY,555885198,2013-05-20T02:39:32Z,Al-Qubaysiat,FALSE,-,0,0.106120096,0
USGESY,592842758,2014-01-28T19:54:28Z,User talk:Minteal26,FALSE,-,0,0,0
USGESY,599856533,2014-03-16T13:02:35Z,Wikipedia:Requested articles/Social sciences/History,FALSE,-,0,0,0
USGESY,599859132,2014-03-16T13:32:08Z,Wikipedia:Articles for creation/Redirects,FALSE,-,0,0,0
USGESY,599859137,2014-03-16T13:32:11Z,Wikipedia:Articles for creation/Redirects,FALSE,-,0,0,0
USGESY,600669658,2014-03-22T00:02:34Z,Seferberlik,FALSE,-,0,0,0
USGESY,600761326,2014-03-22T18:01:59Z,Seferberlik,FALSE,-,0,0,0
USGESY,600763669,2014-03-22T18:21:27Z,Seferberlik,FALSE,-,0,0,0
USGESY,600770719,2014-03-22T19:21:02Z,Seferberlik,FALSE,-,0,0,0
USGESY,600780795,2014-03-22T20:41:00Z,Seferberlik,FALSE,-,0,0,0
USGESY,600781634,2014-03-22T20:47:36Z,Seferberlik,FALSE,-,0,0,0
USGESY,600787789,2014-03-22T21:30:12Z,Seferberlik,FALSE,-,0,0,0
USGESY,600812152,2014-03-23T01:12:35Z,Safar Barlik,TRUE,2014-03-23T01:56:52Z,0,0.046000978,0
USGESY,600812226,2014-03-23T01:13:18Z,Seferberlik,FALSE,-,0,0,0
USGESY,600903788,2014-03-23T17:40:15Z,User talk:Pongr/sandbox8,FALSE,-,0,0,0
USGESY,600908973,2014-03-23T18:16:28Z,Seferberlik,FALSE,-,0,0,0
USGESY,600909340,2014-03-23T18:18:45Z,Seferberlik,FALSE,-,0,0,0
USGESY,600909956,2014-03-23T18:23:00Z,User talk:USGESY,FALSE,-,0,0,0
USGESY,600939074,2014-03-23T21:50:50Z,Seferberlik,FALSE,-,0,0,0
USGESY,601186702,2014-03-25T12:59:02Z,Seferberlik,FALSE,-,0,0,0
USGESY,601214526,2014-03-25T16:38:50Z,Seferberlik,FALSE,-,0,0,0
USGESY,601431640,2014-03-27T00:02:53Z,Seferberlik,FALSE,-,0,0,0
USGESY,602286267,2014-04-01T16:45:59Z,Seferberlik,FALSE,-,0,0,0
USGESY,603325034,2014-04-08T16:51:52Z,Safar Barlik,FALSE,-,0,0.142705308,0
USGESY,603325213,2014-04-08T16:53:16Z,Safar Barlik,FALSE,-,0,0.086195396,0
USGESY,603326465,2014-04-08T17:03:31Z,Seferberlik,FALSE,-,0,0,0
USGESY,603348521,2014-04-08T19:58:58Z,Seferberlik,FALSE,-,0,0,0
USGESY,603348727,2014-04-08T20:00:36Z,Seferberlik,FALSE,-,0,0,0
USGESY,603348891,2014-04-08T20:01:50Z,Seferberlik,FALSE,-,0,0,0
USGESY,603348973,2014-04-08T20:02:28Z,Seferberlik,FALSE,-,0,0,0
USGESY,603349073,2014-04-08T20:03:05Z,Seferberlik,FALSE,-,0,0,0
USGESY,603349118,2014-04-08T20:03:31Z,Seferberlik,FALSE,-,0,0,0
USGESY,603349680,2014-04-08T20:07:57Z,Seferberlik,FALSE,-,0,0,0
USGESY,603350663,2014-04-08T20:15:44Z,Seferberlik,FALSE,-,0,0,0
USGESY,603353102,2014-04-08T20:35:33Z,Seferberlik,FALSE,-,0,0,0
USGESY,603370981,2014-04-08T23:02:34Z,Seferberlik,FALSE,-,0,0,0
USGESY,603371908,2014-04-08T23:10:09Z,Seferberlik,FALSE,-,0,0,0
USGESY,603387331,2014-04-09T01:45:17Z,Seferberlik,FALSE,-,0,0,0
USGESY,603388714,2014-04-09T02:01:53Z,Seferberlik,FALSE,-,0,0,0
USGESY,603389795,2014-04-09T02:09:57Z,Seferberlik,FALSE,-,0,0,0
USGESY,603389841,2014-04-09T02:10:29Z,Seferberlik,FALSE,-,0,0,0
,,,,,,,,
Jiayuliu,535033315,2013-01-26T19:50:01Z,User:Jiayuliu,FALSE,-,0,0,0
Jiayuliu,536558481,2013-02-04T18:42:28Z,User:Jiayuliu/sandbox,FALSE,-,0,0,0
Jiayuliu,536559135,2013-02-04T18:46:20Z,Wikipedia:Tutorial/Editing/sandbox,TRUE,2013-02-04T19:15:13Z,0,0,0
Jiayuliu,536559565,2013-02-04T18:49:04Z,Wikipedia:Tutorial/Editing/sandbox,TRUE,2013-02-04T19:15:13Z,0,0,0
Jiayuliu,536560044,2013-02-04T18:51:53Z,Wikipedia:Tutorial/Editing/sandbox,TRUE,2013-02-04T19:15:13Z,0,0,0
Jiayuliu,536560151,2013-02-04T18:52:34Z,User:Jiayuliu/sandbox,FALSE,-,0,0,0
Jiayuliu,536619938,2013-02-05T01:42:56Z,Turing test,FALSE,-,0,0.082944217,0
Jiayuliu,536621305,2013-02-05T01:54:12Z,Turing test,FALSE,-,0,0.308743526,0
Jiayuliu,536622795,2013-02-05T02:06:41Z,Turing test,FALSE,-,0,0.099481411,0
Jiayuliu,536623016,2013-02-05T02:08:34Z,Turing test,FALSE,-,0,0.132503778,0
Jiayuliu,536623774,2013-02-05T02:14:29Z,Turing test,FALSE,-,0,0.082944217,0
